Reporte de valorizado;Fecha Corte;8/09/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Codigo Articulo;Descripcion;Nombre Comercial;Cod Barras;Invima;CUM;CODIGO ATC;Unidades;Grupo;Sub Grupo;Familia;cod Bod;Bodega;ID Sistema;Estado;Presentacion;Embalaje;Principio Activo;Forma Farmaceutica;Concentracion;Unidad Medida Rips;Codigo Parametro contable;Descripcion Parametro contable;% IVA;Alto Costo;Cadena de Frio;Categoria;Precio Maximo;Precio Maximo VMR;Controlado;Costo Promedio;Ult Costo Compras;Valorizado Total;Mercancia en Consignación
;M01152;CARBIDOPA 50 MG + ENTACAPONA 200 MG + LEVODOPA 200 MG TAB FCO X 30 - INSTITUCIONAL;STALEVO;7702635710059;2019M-0009103-R1;19995528-1;N04BA03;120;NOVARTIS;General;General;509;DISP. MENNAR 5;18773;N;TABLETA;1;CARBIDOPA + ENTACAPONA + LEVODOPA;TABLETA;50 MG + 200 MG + 200 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;4590;0;NO;3242,8571;3906;389142,852;NO
;M01153;GLICOPIRRONIO 50 MCG + INDACATEROL 110 MCG CAP CJA X 30 + INH - INSTITUCIONAL;ULTIBRO- BREEZHALER;7612797511169;2019M-0015111-R1;20064394-2;R03AL04;29;NOVARTIS;General;General;280;DISP. MENNAR 1;18774;N;CAPSULA;1;GLICOPIRRONIO + INDACATEROL;CAPSULA;50 MCG + 110 MCG;µg;4;MEDICAMENTOS;0;N;N;Institucional;5006;0;NO;4628,0382;4581,5333;134213,1078;NO
;M01153;GLICOPIRRONIO 50 MCG + INDACATEROL 110 MCG CAP CJA X 30 + INH - INSTITUCIONAL;ULTIBRO- BREEZHALER;7612797511169;2019M-0015111-R1;20064394-2;R03AL04;30;NOVARTIS;General;General;373;Disp. MENNAR SUAREZ 1;18774;N;CAPSULA;1;GLICOPIRRONIO + INDACATEROL;CAPSULA;50 MCG + 110 MCG;µg;4;MEDICAMENTOS;0;N;N;Institucional;5006;0;NO;4628,0382;4581,5333;138841,146;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;950;GRUNENTHAL;General;General;280;DISP. MENNAR 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;270728,34;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;580;GRUNENTHAL;General;General;284;Disp. MENNAR SANTANDER 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;165286,776;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;470;GRUNENTHAL;General;General;288;Disp. MENNAR PUERTO TEJADA  1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;133939,284;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;20;GRUNENTHAL;General;General;292;Disp. MENNAR BOLIVAR 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;5699,544;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;110;GRUNENTHAL;General;General;296;Disp. MENNAR GUAPI 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;31347,492;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;50;GRUNENTHAL;General;General;300;Disp. MENNAR TIMBIQUI 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;14248,86;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;310;GRUNENTHAL;General;General;304;Disp. MENNAR MIRANDA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;88342,932;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;40;GRUNENTHAL;General;General;308;Disp. MENNAR EL TAMBO 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;11399,088;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;120;GRUNENTHAL;General;General;312;Disp. MENNAR TIMBIO 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;34197,264;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;20;GRUNENTHAL;General;General;316;Disp. MENNAR PIENDAMO 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;5699,544;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;30;GRUNENTHAL;General;General;320;Disp. MENNAR ARGELIA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;8549,316;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;230;GRUNENTHAL;General;General;324;Disp. MENNAR MORALES 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;65544,756;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;70;GRUNENTHAL;General;General;328;Disp. MENNAR PATIA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;19948,404;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;20;GRUNENTHAL;General;General;332;Disp. MENNAR CALOTO 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;5699,544;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;120;GRUNENTHAL;General;General;336;Disp. MENNAR VILLA RICA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;34197,264;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;30;GRUNENTHAL;General;General;340;Disp. MENNAR CORINTO 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;8549,316;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;20;GRUNENTHAL;General;General;344;Disp. MENNAR ROSAS 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;5699,544;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;20;GRUNENTHAL;General;General;352;Disp. MENNAR SOTARA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;5699,544;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;50;GRUNENTHAL;General;General;357;Disp. MENNAR LA SIERRA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;14248,86;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;60;GRUNENTHAL;General;General;365;Disp. MENNAR GUACHENE 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;17098,632;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;70;GRUNENTHAL;General;General;369;Disp. MENNAR SILVIA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;19948,404;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;40;GRUNENTHAL;General;General;373;Disp. MENNAR SUAREZ 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;11399,088;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;20;GRUNENTHAL;General;General;377;Disp. MENNAR PADILLA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;5699,544;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;70;GRUNENTHAL;General;General;381;Disp. MENNAR CAJIBIO 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;19948,404;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;50;GRUNENTHAL;General;General;385;Disp. MENNAR MERCADERES 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;14248,86;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;30;GRUNENTHAL;General;General;389;DISP. MENNAR TOTORO 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;8549,316;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;40;GRUNENTHAL;General;General;395;DISP. MENNAR ALMAGUER 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;11399,088;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;60;GRUNENTHAL;General;General;404;DISP. MENNAR BALBOA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;17098,632;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;100;GRUNENTHAL;General;General;417;DISP. MENNAR INZA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;28497,72;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;20;GRUNENTHAL;General;General;429;DISP. MENNAR PAEZ 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;5699,544;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;60;GRUNENTHAL;General;General;441;DISP. MENNAR SUCRE 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;17098,632;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;60;GRUNENTHAL;General;General;445;Disp. MENNAR SANTA ROSA 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;17098,632;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;140;GRUNENTHAL;General;General;469;DISP. MENNAR CALDONO 2;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;39896,808;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;4220;GRUNENTHAL;General;General;475;DISP. MENNAR 4;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;1202603,784;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;50;GRUNENTHAL;General;General;486;DISP. MENNAR PIAMONTE 1;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;14248,86;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;1760;GRUNENTHAL;General;General;509;DISP. MENNAR 5;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;501559,872;NO
;M01154;ACETAMINOFEN 325 MG + TRAMADOL 37.5 MG TAB CJA X 20 B/10 - INSTITUCIONAL;ZALDIAR;7861073911388;2019M-0000816-R2;19925329-4;N02BE51;1990;GRUNENTHAL;General;General;524;DISP. MENNAR 2;18775;N;TABLETA;1;ACETAMINOFEN + TRAMADOL;TABLETA;325 MG + 37,5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;284,9772;285;567104,628;NO
;M01155;BRIMONIDINA 2 MG/ML EQ.(0.2%) SOL OFT FCO X 5 ML - INSTITUCIONAL;AGGLAD;736085406986;2019M-0000802-R2;19924045-2;S01EA05;1;SOPHIA;General;General;284;Disp. MENNAR SANTANDER 1;18776;N;FRASCO;1;BRIMONIDINA;SOLUCION OFTALMICA;2 MG/ML;ML;4;MEDICAMENTOS;0;N;N;Institucional;21550;0;NO;13721,7071;16533;13721,7071;NO
;M01155;BRIMONIDINA 2 MG/ML EQ.(0.2%) SOL OFT FCO X 5 ML - INSTITUCIONAL;AGGLAD;736085406986;2019M-0000802-R2;19924045-2;S01EA05;3;SOPHIA;General;General;316;Disp. MENNAR PIENDAMO 1;18776;N;FRASCO;1;BRIMONIDINA;SOLUCION OFTALMICA;2 MG/ML;ML;4;MEDICAMENTOS;0;N;N;Institucional;21550;0;NO;13721,7071;16533;41165,1213;NO
;M01155;BRIMONIDINA 2 MG/ML EQ.(0.2%) SOL OFT FCO X 5 ML - INSTITUCIONAL;AGGLAD;736085406986;2019M-0000802-R2;19924045-2;S01EA05;2;SOPHIA;General;General;352;Disp. MENNAR SOTARA 1;18776;N;FRASCO;1;BRIMONIDINA;SOLUCION OFTALMICA;2 MG/ML;ML;4;MEDICAMENTOS;0;N;N;Institucional;21550;0;NO;13721,7071;16533;27443,4142;NO
;M01155;BRIMONIDINA 2 MG/ML EQ.(0.2%) SOL OFT FCO X 5 ML - INSTITUCIONAL;AGGLAD;736085406986;2019M-0000802-R2;19924045-2;S01EA05;1;SOPHIA;General;General;381;Disp. MENNAR CAJIBIO 1;18776;N;FRASCO;1;BRIMONIDINA;SOLUCION OFTALMICA;2 MG/ML;ML;4;MEDICAMENTOS;0;N;N;Institucional;21550;0;NO;13721,7071;16533;13721,7071;NO
;M01155;BRIMONIDINA 2 MG/ML EQ.(0.2%) SOL OFT FCO X 5 ML - INSTITUCIONAL;AGGLAD;736085406986;2019M-0000802-R2;19924045-2;S01EA05;1;SOPHIA;General;General;509;DISP. MENNAR 5;18776;N;FRASCO;1;BRIMONIDINA;SOLUCION OFTALMICA;2 MG/ML;ML;4;MEDICAMENTOS;0;N;N;Institucional;21550;0;NO;13721,7071;16533;13721,7071;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;84;NOVARTIS;General;General;280;DISP. MENNAR 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;199368,75;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;196;NOVARTIS;General;General;284;Disp. MENNAR SANTANDER 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;465193,75;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;140;NOVARTIS;General;General;288;Disp. MENNAR PUERTO TEJADA  1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;332281,25;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;28;NOVARTIS;General;General;296;Disp. MENNAR GUAPI 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;66456,25;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;56;NOVARTIS;General;General;300;Disp. MENNAR TIMBIQUI 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;132912,5;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;112;NOVARTIS;General;General;312;Disp. MENNAR TIMBIO 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;265825;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;84;NOVARTIS;General;General;320;Disp. MENNAR ARGELIA 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;199368,75;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;196;NOVARTIS;General;General;332;Disp. MENNAR CALOTO 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;465193,75;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;56;NOVARTIS;General;General;365;Disp. MENNAR GUACHENE 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;132912,5;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;28;NOVARTIS;General;General;389;DISP. MENNAR TOTORO 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;66456,25;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;56;NOVARTIS;General;General;429;DISP. MENNAR PAEZ 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;132912,5;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;28;NOVARTIS;General;General;441;DISP. MENNAR SUCRE 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;66456,25;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;28;NOVARTIS;General;General;465;DISP. MENNAR TORIBIO 1;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;66456,25;NO
;M01156;AMLODIPINO 10 MG + VALSARTAN 320 MG TAB CJA X 28 B/7 - INSTITUCIONAL;EXFORGE;7612797691939;2019M-0009943-R1;20003836-3;C09DB01;84;NOVARTIS;General;General;475;DISP. MENNAR 4;18777;N;TABLETA;1;AMLODIPINO + VALSARTAN;TABLETA;10 MG + 320 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;3443;0;NO;2373,4375;2409;199368,75;NO
